,pdf_name,typ,frq,si_app,th_strat,th_meas,mt_uV,th_ri,mt_contr,si_pct,si_pct_min,si_pct_max,mso,stim_co,stim_mo,coil_shp,coil_siz,coil_mo,note,contrib_id,PMID,doi,link
525,McClelland_2016_PLoSOne_27008620.pdf,rTMS,10.0,MT,ML,E,50.0,5_10,,110.0,,,,MagSti,R,,,,,4,27008620,10.1371/journal.pone.0148606,https://doi.org/10.1371/journal.pone.0148606
526,Philip_2016_JTraumaStress_26748883.pdf,rTMS,5.0,MT,,,,,,120.0,,,,,,,,,,4,26748883,10.1002/jts.22065,https://doi.org/10.1002/jts.22065
527,Rastgoo_2016_DisabilRehabil_26878554.pdf,rTMS,1.0,MT,ML,E,50.0,3_5,,90.0,,,,MagSti,,F8,90.0,,coil_siz: wing diameter,1,26878554,10.3109/09638288.2015.1107780,https://doi.org/10.3109/09638288.2015.1107780
528,Schecklmann_2016_RestorNeurolNeurosci_26890094.pdf,cTBS,,FXD,,,,,,,,,30.0,MedDan,MP,F8,70.0,MC-B70,FXD: corresponds to ca. 80% RMT (34.1% MSO),4,26890094,10.3233/RNN-150518,https://doi.org/10.3233/RNN-150518
529,Sollmann_2016_Neuroradiology_27079196.pdf,rTMS,5.0,RMT,CITE,E,,,,,80.0,120.0,35.0,,,,,,si_app: might be FL but the study does not mention it clearly,4,27079196,10.1007/s00234-016-1685-y,https://doi.org/10.1007/s00234-016-1685-y
530,Sollmann_2016_Neuroradiology_27079196.pdf,rTMS,7.0,RMT,CITE,E,,,,,80.0,120.0,35.0,,,,,,si_app: might be FL but the study does not mention it clearly,4,27079196,10.1007/s00234-016-1685-y,https://doi.org/10.1007/s00234-016-1685-y
531,Tard_2016_NeurosciLett_27268039.pdf,iTBS,,RMT,ML,E,50.0,5_10,,120.0,,,,MedDan,MPX100,F8,,B65,,4,27268039,10.1016/j.neulet.2016.05.061,https://doi.org/10.1016/j.neulet.2016.05.061
532,Wang_2016_BrainImagingBehav_26508314.pdf,rTMS,1.0,MT,,V,,,,100.0,,,,MagSti,R,F8,,,group: neglect; site: left SPL,1,26508314,10.1007/s11682-015-9460-y,https://doi.org/10.1007/s11682-015-9460-y
533,Wang_2016_BrainImagingBehav_26508314.pdf,rTMS,1.0,MT,,V,,,,100.0,,,,MagSti,R,F8,,,group: neglect; site: right SPL,1,26508314,10.1007/s11682-015-9460-y,https://doi.org/10.1007/s11682-015-9460-y
534,Wang_2016_BrainImagingBehav_26508314.pdf,rTMS,1.0,MT,,V,,,,100.0,,,,MagSti,R,F8,,,group: healthy; site: left SPL,1,26508314,10.1007/s11682-015-9460-y,https://doi.org/10.1007/s11682-015-9460-y
535,Wang_2016_BrainImagingBehav_26508314.pdf,rTMS,1.0,MT,,V,,,,100.0,,,,MagSti,R,F8,,,group: healthy; site: right SPL,1,26508314,10.1007/s11682-015-9460-y,https://doi.org/10.1007/s11682-015-9460-y
536,Boutière_2017_MultScler_27481208.pdf,iTBS,,AMT,ML,E,200.0,5_10,,80.0,,,,MagSti,R2,F8,70.0,AF,MSO max: 50% ,1,27481208,10.1177/1352458516661640,https://doi.org/10.1177/1352458516661640
537,Derosiere_2017_Neuroimage_28882634.pdf,cTBS,,RMT,ML,E,50.0,5_10,,80.0,,,48.160000000000004,MagSti,SR,F8,70.0,,group: learning; mso: day 1,1,28882634,10.1016/j.neuroimage.2017.08.075,https://doi.org/10.1016/j.neuroimage.2017.08.075
538,Derosiere_2017_Neuroimage_28882634.pdf,cTBS,,RMT,ML,E,50.0,5_10,,80.0,,,49.760000000000005,MagSti,SR,F8,70.0,,group: decision; mso: day 3,1,28882634,10.1016/j.neuroimage.2017.08.075,https://doi.org/10.1016/j.neuroimage.2017.08.075
539,Fried_2017_JAlzheimersDis_27636847.pdf,iTBS,,AMT,CITE,,,,,80.0,,,,MagVen,MPX100 ,F8,,FC,group: healthy; coil_mo: passive-cooling fluid-filled coil,3,27636847,10.3233/JAD-160505,https://doi.org/10.3233/JAD-160505
540,Fried_2017_JAlzheimersDis_27636847.pdf,iTBS,,AMT,CITE,,,,,80.0,,,,MagVen,MPX100 ,F8,,FC,group: T2DM; coil_mo: passive-cooling fluid-filled coil,3,27636847,10.3233/JAD-160505,https://doi.org/10.3233/JAD-160505
541,Ge_2017_JAffectDisord_28460314.pdf,rTMS,10.0,RMT,,V,,,,120.0,,,,MagVen,MPX100 ,,,Cool-B70,,3,28460314,10.1016/j.jad.2017.04.060,https://doi.org/10.1016/j.jad.2017.04.060
542,Ge_2017_JAffectDisord_28460314.pdf,iTBS,,RMT,,V,,,,120.0,,,,MagVen,MPX100 ,,,Cool-B70,,3,28460314,10.1016/j.jad.2017.04.060,https://doi.org/10.1016/j.jad.2017.04.060
543,Herrmann_2017_BrainStimul_27931887.pdf,rTMS,10.0,RMT ,,V,,5_10,,100.0,,,,MagVen,MPX100 ,R,,MMC-140,,3,27931887,10.1016/j.brs.2016.11.007,https://doi.org/10.1016/j.brs.2016.11.007
544,Hilt_2017_Cortex_28866300.pdf,cTBS,,AMT,ML,E,200.0,5_10,,80.0,,,,,,,,,device: defined for single pulse TMS,3,28866300,10.1016/j.cortex.2017.07.020,https://doi.org/10.1016/j.cortex.2017.07.020
545,Jannati_2017_ClinNeurophysiol_29028501.pdf,cTBS,,AMT,ML,E,200.0,5_10,,80.0,,,,MagVen,MPX100,F8,97.0,MC-B70,coil_siz: outer diameter,1,29028501,10.1016/j.clinph.2017.08.023,https://doi.org/10.1016/j.clinph.2017.08.023
546,Kalita_2017_Cephalalgia_27780897.pdf,rTMS,10.0,MT,,,,,,70.0,,,,MagSti,R,F8,70.0,AC,,1,27780897,10.1177/0333102416675619,https://doi.org/10.1177/0333102416675619
547,Li_2017_AmJAddict_28898485.pdf,rTMS,10.0,RMT,ML,V,,0.5,,100.0,,,,MagVen ,MP,F8,,Cool-B65,,3,28898485,10.1111/ajad.12621,https://doi.org/10.1111/ajad.12621
548,Li_2017_IEEE_29060167.pdf,rTMS,10.0,RMT ,ML,E,50.0,3_5,,90.0,,,,MagSti,SR,F8,70.0,,,3,29060167,10.1109/EMBC.2017.8037123,https://doi.org/10.1109/EMBC.2017.8037123
549,Lin_2017_BrainStimul_27692927.pdf,iTBS,,AMT,ML,E,200.0,5_10,,80.0,,,29.9,Yir,CCYIA,F8,70.0,,site: left suprahyoid motor cortex,1,27692927,10.1016/j.brs.2016.08.011,https://doi.org/10.1016/j.brs.2016.08.011
550,Lin_2017_BrainStimul_27692927.pdf,cTBS,,AMT,ML,E,200.0,5_10,,80.0,,,29.2,Yir,CCYIA,F8,70.0,,site: left suprahyoid motor cortex,1,27692927,10.1016/j.brs.2016.08.011,https://doi.org/10.1016/j.brs.2016.08.011
551,Lin_2017_BrainStimul_27692927.pdf,cTBS,,AMT,ML,E,200.0,5_10,,80.0,,,28.7,Yir,CCYIA,F8,70.0,,protocol: sequential bilateral; site: left suprahyoid motor cortex,1,27692927,10.1016/j.brs.2016.08.011,https://doi.org/10.1016/j.brs.2016.08.011
552,Lin_2017_BrainStimul_27692927.pdf,iTBS,,AMT,ML,E,200.0,5_10,,80.0,,,29.3,Yir,CCYIA,F8,70.0,,protocol: sequential bilateral; site: right suprahyoid motor cortex,1,27692927,10.1016/j.brs.2016.08.011,https://doi.org/10.1016/j.brs.2016.08.011
553,Mishra_2017_BrainStimul_28274721.pdf,rTMS,10.0,RMT,ML,E,50.0,5_10,,70.0,,,,MagSti,R,F8,70.0,,group: 1; 3 sessions,1,28274721,10.1016/j.brs.2017.02.006,https://doi.org/10.1016/j.brs.2017.02.006
554,Mishra_2017_BrainStimul_28274721.pdf,rTMS,10.0,RMT,ML,E,50.0,5_10,,70.0,,,,MagSti,R,F8,70.0,,group: 2; 1 session,1,28274721,10.1016/j.brs.2017.02.006,https://doi.org/10.1016/j.brs.2017.02.006
555,Noda_2017_ClinNeurophysiol_28160748.pdf,rTMS,20.0,RMT,,E,50.0,5_10,,,,,78.09,MagSti,SR,,,,si_pct: 95.1% but only the mean is reported the range is unclear,1,28160748,10.1016/j.clinph.2016.12.023,https://doi.org/10.1016/j.clinph.2016.12.023
556,Noh_2017_OtolNeurotol_28068305.pdf,rTMS,1.0,RMT,ML,E,50.0,4_8,,110.0,,,,MagVen ,MP,F8,90.0,MCF-B65,site: left AC; protocol: bilateral; coil_siz: outer diameter,3,28068305,10.1097/MAO.0000000000001266,https://doi.org/10.1097/MAO.0000000000001266
557,Noh_2017_OtolNeurotol_28068305.pdf,rTMS,1.0,RMT,ML,E,50.0,4_8,,110.0,,,,MagVen ,MP,F8,90.0,MCF-B65,site: left DLPFC; protocol: bilateral; coil_siz: outer diameter,3,28068305,10.1097/MAO.0000000000001266,https://doi.org/10.1097/MAO.0000000000001266
558,Noh_2017_OtolNeurotol_28068305.pdf,rTMS,1.0,RMT,ML,E,50.0,4_8,,110.0,,,,MagVen ,MP,F8,90.0,MCF-B65,site: left DLPFC; coil_siz: outer diameter,3,28068305,10.1097/MAO.0000000000001266,https://doi.org/10.1097/MAO.0000000000001266
559,Park_2017_NeurogastroenterolMotil_28560810.pdf,rTMS,5.0,MT,,E,50.0,5_10,,90.0,,,,MagSti,R2,F8,70.0,,,1,28560810,10.1111/nmo.13123,https://doi.org/10.1111/nmo.13123
560,Rastogi_2017_NeuroImage_28669908.pdf,cTBS,,AMT,ML,E,200.0,5_10,0.1,80.0,,,,MagVen,MPX100,F8,75.0,Cool-B65,coil_siz: outer diameter,1,28669908,10.1016/j.neuroimage.2017.06.048,https://doi.org/10.1016/j.neuroimage.2017.06.048
561,Ren_2017_FrontAgingNeurosci_29089885.pdf,rTMS,10.0,MT,ML,E,50.0,5_10,,90.0,,,,MagVen ,MPX100 ,F8,,MFC-B65,,1,29089885,10.3389/fnagi.2017.00334,https://doi.org/10.3389/fnagi.2017.00334
562,Wang_2017_TranslPsychiatry_29249805.pdf,rTMS,10.0,RMT,ML,E,50.0,5_10,,,80.0,120.0,,MedDan,MP,F8,100.0,WC,"group: rTMS; si_app: MT and tolerability threshold, hence si_pct range",1,29249805,10.1038/s41398-017-0001-x,https://doi.org/10.1038/s41398-017-0001-x
563,Wang_2017_TranslPsychiatry_29249805.pdf,rTMS,10.0,RMT,ML,E,50.0,5_10,,,80.0,120.0,,MedDan,MP,F8,100.0,WC,"group: rTMS + ADP; si_app: MT and tolerability threshold, hence si_pct range",1,29249805,10.1038/s41398-017-0001-x,https://doi.org/10.1038/s41398-017-0001-x
564,Woollams_2017_BrainStructFunct_28756485.pdf,rTMS,1.0,MT,,,,,,120.0,,,61.0,MagSti,R2,F8,70.0,,site: left ATL,1,28756485,10.1007/s00429-017-1430-2,https://doi.org/10.1007/s00429-017-1430-2
565,Woollams_2017_BrainStructFunct_28756485.pdf,rTMS,1.0,MT,,,,,,120.0,,,61.0,MagSti,R2,F8,70.0,,site: right ATL,1,28756485,10.1007/s00429-017-1430-2,https://doi.org/10.1007/s00429-017-1430-2
566,Yazar_2017_BrainStimul_28283370.pdf,cTBS,,RMT,,,,,,70.0,,,,MagSti,R2,F8,70.0,,site: left AG,1,28283370,10.1016/j.brs.2017.02.011,https://doi.org/10.1016/j.brs.2017.02.011
567,Albuquerque_2018_PLoSOne_29596524.pdf,rTMS,1.0,RMT,MTAT2.0,E,50.0,,,90.0,,,,MagSti,R,F8,,,,1,29596524,10.1371/journal.pone.0195276,https://doi.org/10.1371/journal.pone.0195276
568,Albuquerque_2018_PLoSOne_29596524.pdf,rTMS,20.0,RMT,MTAT2.0,E,50.0,,,90.0,,,,MagSti,R,F8,,,,1,29596524,10.1371/journal.pone.0195276,https://doi.org/10.1371/journal.pone.0195276
569,Anderkova_2018_NeuralPlast_29725346.pdf,iTBS,,AMT,,,,,,80.0,,,,DeyDia,DMXT,F8,70.0,70BF-Cool,site: rIFG,1,29725346,10.1155/2018/3106918,https://doi.org/10.1155/2018/3106918
570,Anderkova_2018_NeuralPlast_29725346.pdf,cTBS,,AMT,,,,,,80.0,,,,DeyDia,DMXT,F8,70.0,70BF-Cool,site: rIFG,1,29725346,10.1155/2018/3106918,https://doi.org/10.1155/2018/3106918
571,Anderkova_2018_NeuralPlast_29725346.pdf,iTBS,,AMT,,,,,,80.0,,,,DeyDia,DMXT,F8,70.0,70BF-Cool,site: lSPL,1,29725346,10.1155/2018/3106918,https://doi.org/10.1155/2018/3106918
572,Anderkova_2018_NeuralPlast_29725346.pdf,cTBS,,AMT,,,,,,80.0,,,,DeyDia,DMXT,F8,70.0,70BF-Cool,site: lSPL,1,29725346,10.1155/2018/3106918,https://doi.org/10.1155/2018/3106918
573,Cao_2018_NeurosciLett_30243883.pdf,iTBS,,RMT,ML,E,100.0,5_10,,70.0,,,,MagSti,,F8,95.0,,coil_siz: outer diameter; stimulator: model 2002 cannot do rTMS,1,30243883,10.1016/j.neulet.2018.09.032,https://doi.org/10.1016/j.neulet.2018.09.032
574,Cao_2018_NeurosciLett_30243883.pdf,cTBS,,RMT,ML,E,100.0,5_10,,70.0,,,,MagSti,,F8,95.0,,coil_siz: outer diameter; stimulator: model 2002 cannot do rTMS,1,30243883,10.1016/j.neulet.2018.09.032,https://doi.org/10.1016/j.neulet.2018.09.032
575,Du_2018_TranslPsychiatry_29520002.pdf,rTMS,10.0,RMT,,,,,,100.0,,,,Yir,CCYI,,,,site: left DLPFC,5,29520002,10.1038/s41398-017-0005-6,https://doi.org/10.1038/s41398-017-0005-6
576,Hodaj_2018_NeurophysiolClin_29910145.pdf,rTMS,10.0,RMT,,,,,,80.0,,,,MagVen,,F8,97.0,MCF-B70 ,"coil_siz: outer diameter 97, inner diameter 23",5,29910145,10.1016/j.neucli.2018.05.039,https://doi.org/10.1016/j.neucli.2018.05.039
577,Huang_2018_AmJPhysMedRehabil_29023249.pdf,rTMS,1.0,AMT,ML,E,100.0,5_10,,120.0,,,51.12,MagSti,R2,F8-D,110.0,DC,mt_contr: REF25,1,29023249,10.1097/PHM.0000000000000850,https://doi.org/10.1097/PHM.0000000000000850
578,Jones_2018_ExpDermatol_30325544.pdf,cTBS,,FXD,,,,,,,,,40.0,MagSti,R2,F8,70.0,,site: right IFG; mso: corresponded to 104% of AMT,5,30325544,10.1111/exd.13803,https://doi.org/10.1111/exd.13803
579,Jones_2018_ExpDermatol_30325544.pdf,cTBS,,FXD,,,,,,,,,40.0,MagSti,R2,F8,70.0,,site: left S2; mso: corresponded to 104% of AMT,5,30325544,10.1111/exd.13803,https://doi.org/10.1111/exd.13803
580,Jones_2018_ExpDermatol_30325544.pdf,cTBS,,FXD,,,,,,,,,40.0,MagSti,R2,F8,70.0,,site: left S1; mso:corresponded to 104% of AMT,5,30325544,10.1111/exd.13803,https://doi.org/10.1111/exd.13803
581,Lebiecka_2018_FrontPhysiol_30323771.pdf,,,MT,,,,,,120.0,,,,,,,,,sparse information,1,30323771,10.3389/fphys.2018.01385,https://doi.org/10.3389/fphys.2018.01385
582,Nuttall_2018_BrainLang_29397191.pdf,cTBS,,FXD,,,,,,,,,40.0,MagSti,R2,F8,70.0,,experiment: 1; site: left M1,5,29397191,10.1016/j.bandl.2017.12.002,https://doi.org/10.1016/j.bandl.2017.12.002
583,Paracampo_2018_Neuropsychologia_29410266.pdf,rTMS,6.0,RMT,ML,E,50.0,0.5,,90.0,,,49.0,MagSti,R2,F8,70.0,,experiment: 1; site: V1 ,2,29410266,10.1016/j.neuropsychologia.2018.01.043,https://doi.org/10.1016/j.neuropsychologia.2018.01.043
584,Paracampo_2018_Neuropsychologia_29410266.pdf,rTMS,6.0,RMT,ML,E,50.0,0.5,,90.0,,,49.0,MagSti,R2,F8,70.0,,experiment: 1; site: STS,2,29410266,10.1016/j.neuropsychologia.2018.01.043,https://doi.org/10.1016/j.neuropsychologia.2018.01.043
585,Paracampo_2018_Neuropsychologia_29410266.pdf,rTMS,6.0,RMT,ML,E,50.0,0.5,,90.0,,,46.0,MagSti,R2,F8,70.0,,experiment: 2; site: IFG ,2,29410266,10.1016/j.neuropsychologia.2018.01.043,https://doi.org/10.1016/j.neuropsychologia.2018.01.043
586,Paracampo_2018_Neuropsychologia_29410266.pdf,rTMS,6.0,RMT,ML,E,50.0,0.5,,90.0,,,46.0,MagSti,R2,F8,70.0,,experiment: 2; site: TPJ,2,29410266,10.1016/j.neuropsychologia.2018.01.043,https://doi.org/10.1016/j.neuropsychologia.2018.01.043
587,Poeppl_2018_HumBrainMapp_29064602.pdf,rTMS,20.0,RMT,ML,E,50.0,4_8,,110.0,,,,,,,,,protocol: sequential bilateral; site: left DLPFC,2,29064602,10.1002/hbm.23864,https://doi.org/10.1002/hbm.23864
588,Poeppl_2018_HumBrainMapp_29064602.pdf,rTMS,1.0,RMT,ML,E,50.0,4_8,,110.0,,,,,,,,,protocol: sequential bilateral; site: left temporal cortex,2,29064602,10.1002/hbm.23864,https://doi.org/10.1002/hbm.23864
589,Reid_2018_SciRep_29773908.pdf,rTMS,10.0,RMT,,E,50.0,3_6,,120.0,,,,,,F8,,,site: mIPS; device: nor reported; coil_shp: inferred from Figure 2,5,29773908,10.1038/s41598-018-26069-1,https://doi.org/10.1038/s41598-018-26069-1
590,Reid_2018_SciRep_29773908.pdf,rTMS,10.0,RMT,,E,50.0,3_6,,120.0,,,,,,F8,,,site: SPOC; device: nor reported; coil_shp: inferred from Figure 2,5,29773908,10.1038/s41598-018-26069-1,https://doi.org/10.1038/s41598-018-26069-1
591,Sokhadze_2018_FrontSystNeurosci_29892214.pdf,rTMS,1.0,RMT,ML,E,50.0,2_3,,90.0,,,,MagSti,R,F8,70.0,,"site: DLFPC; th_meas: or V; multiple sessions: 6, 12 and 18 per week",5,29892214,10.3389/fnsys.2018.00020,https://doi.org/10.3389/fnsys.2018.00020
592,Szaflarski_2018_RestorNeurolNeurosci_29889086.pdf,iTBS,,AMT,,E,,,,80.0,,,,MagSti,R2,F8,,,site: right primary motor cortex,2,29889086,10.3233/RNN-180812,https://doi.org/10.3233/RNN-180812
593,Tripathi_2018_IntJNeurosci_28903615.pdf,rTMS,10.0,MT,,,,,,70.0,,,,MagSti,R,F8,70.0,,site: left motor cortex,5,28903615,10.1080/00207454.2017.1374959,https://doi.org/10.1080/00207454.2017.1374959
594,Tse_2018_SciRep_29867191.pdf,iTBS,,RMT,ML,E,50.0,5_10,,70.0,,,,,,F8,75.0,MCF-B65,site: motor cortex; protocol: single iTBS,2,29867191,10.1038/s41598-018-26791-w,https://doi.org/10.1038/s41598-018-26791-w
595,Tse_2018_SciRep_29867191.pdf,iTBS,,RMT,ML,E,50.0,5_10,,70.0,,,,,,F8,75.0,MCF-B65,site: motor cortex; protocol: iTBS-5-iTBS,2,29867191,10.1038/s41598-018-26791-w,https://doi.org/10.1038/s41598-018-26791-w
596,Tse_2018_SciRep_29867191.pdf,iTBS,,RMT,ML,E,50.0,5_10,,70.0,,,,,,F8,75.0,MCF-B65,site: motor cortex; protocol: iTBS-15-iTBS,2,29867191,10.1038/s41598-018-26791-w,https://doi.org/10.1038/s41598-018-26791-w
597,Ueno_2018_CerebCortex_29878073.pdf,rTMS,1.0,RMT,,,,,,90.0,,,,MagSti,R,F8,70.0,,site: left ventral ATL,2,29878073,10.1093/cercor/bhy131,https://doi.org/10.1093/cercor/bhy131
598,WagleShukla_2018_BrainStimul_29530449.pdf,rTMS,0.2,AMT, ,E,150.0,,,100.0,,,58.0,MagSti,,F8-D,,,site: ACC,2,29530449,10.1016/j.brs.2018.02.004,https://doi.org/10.1016/j.brs.2018.02.004
599,Wu_2018_DrugAlcoholDepend_30142603.pdf,rTMS,20.0,RMT,ML,V,,,,110.0,,,,MagSti,HS,F8,70.0,,site: right DLPFC ,2,30142603,10.1016/j.drugalcdep.2018.07.004,https://doi.org/10.1016/j.drugalcdep.2018.07.004
600,Zhang_2018_CurrMedSci_30074217.pdf,rTMS,1.0,RMT,,,,,,100.0,,,,MagSti,R2,F8,,,,2,30074217,10.1007/s11596-018-1905-2,https://doi.org/10.1007/s11596-018-1905-2
601,Addicott_2019_BrainConnect_30773890.pdf,rTMS,10.0,RMT,PEST_CITE,E,,,,100.0,,,,MagSti,R2,F8,,AC,,1,30773890,10.1089/brain.2018.0652,https://doi.org/10.1089/brain.2018.0652
602,Addicott_2019_BrainConnect_30773890.pdf,rTMS,1.0,RMT,PEST_CITE,E,,,,100.0,,,,MagSti,R2,F8,,AC,,1,30773890,10.1089/brain.2018.0652,https://doi.org/10.1089/brain.2018.0652
603,Ahn_2019_FrontPsychiatry_31803079.pdf,rTMS,10.0,FXD,,,,,,,,,40.0,MagSti,R2,,70.0,AF,site: left DLFPC,5,31803079,10.3389/fpsyt.2019.00815,https://doi.org/10.3389/fpsyt.2019.00815
604,Albrecht_2019_BrainStimul_30738776.pdf,rTMS,15.0,MT,,E,,,,90.0,,,,MagSti,R2,F8,,AF,MEP threshold,1,30738776,10.1016/j.brs.2019.01.012,https://doi.org/10.1016/j.brs.2019.01.012
605,Antczak_2019_NeuralPlast_31214256.pdf,rTMS,10.0,RMT,ML_CITE,,50.0,,,90.0,,,59.94,MagSti,R2,F8-D,110.0,,si_app: or 90% AMT; MSO individual: Table 1,1,31214256,10.1155/2019/7638675,https://doi.org/10.1155/2019/7638675
606,Corlier_2019_BrainStimul_31378603.pdf,rTMS,10.0,MT,ML,,,0.5,,,80.0,120.0,,MagSti,R2,,70.0,,multiple stimulators,1,31378603,10.1016/j.brs.2019.07.018,https://doi.org/10.1016/j.brs.2019.07.018
607,Corlier_2019_BrainStimul_31378603.pdf,rTMS,10.0,MT,ML,,,0.5,,,,,,MagSti,R2,,70.0,,,1,31378603,10.1016/j.brs.2019.07.018,https://doi.org/10.1016/j.brs.2019.07.018
608,Corlier_2019_BrainStimul_31378603.pdf,rTMS,5.0,MT,ML,,,0.5,,,,,,MagSti,R2,,70.0,,,1,31378603,10.1016/j.brs.2019.07.018,https://doi.org/10.1016/j.brs.2019.07.018
609,Duffy_2019_PLoSOne_30682141.pdf,iTBS,,AMT,MLTH_PEST,E,50.0,,,80.0,,,,MagVen,MPX100,F8,75.0,Cool-B65,site: rTBJ; coil_siz: outer diameter; si_app: calculated  resting motor threshold = 120% active motor threshold,5,30682141,10.1371/journal.pone.0211279,https://doi.org/10.1371/journal.pone.0211279
610,Fan_2019_NeuroimageClin_30776777.pdf,rTMS,10.0,MT,,,,,,120.0,,,,,,,,,,1,30776777,10.1016/j.nicl.2019.101719,https://doi.org/10.1016/j.nicl.2019.101719
611,Gan_2019_JIntNeuropsycholSoc_31397255.pdf,iTBS,,RMT,ML,E,50.0,3_6,,80.0,,,,MagVen,MPX100,R,114.0,,,1,31397255,10.1017/S1355617719000766,https://doi.org/10.1017/S1355617719000766
612,Gan_2019_JIntNeuropsycholSoc_31397255.pdf,cTBS,,RMT,ML,E,50.0,3_6,,70.0,,,,MagVen,MPX100,R,114.0,,,1,31397255,10.1017/S1355617719000766,https://doi.org/10.1017/S1355617719000766
613,Georgiou_2019_ClinLinguistPhon_30676091.pdf,cTBS,,RMT,ML,E,50.0,5_10,,80.0,,,,MagSti,R2,,70.0,AF,site: right pars triangularis,5,30676091,10.1080/02699206.2018.1562496,https://doi.org/10.1080/02699206.2018.1562496
614,Han_2019_JNeurosciMethods_31181244.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,90.0,,,,YunTec,,F8,74.0,,,1,31181244,10.1016/j.jneumeth.2019.05.017,https://doi.org/10.1016/j.jneumeth.2019.05.017
615,Jahangard_2019_JAffectDisord_31323594.pdf,rTMS,20.0,RMT,CITE,V,,,,100.0,,,,MagSti,,,70.0,AF,site: left DLFPC,5,31323594,10.1016/j.jad.2019.07.019,https://doi.org/10.1016/j.jad.2019.07.019
616,Jahangard_2019_JAffectDisord_31323594.pdf,rTMS,20.0,RMT,CITE,V,,,,100.0,,,,MagSti,,,70.0,AF,site: left IPL,5,31323594,10.1016/j.jad.2019.07.019,https://doi.org/10.1016/j.jad.2019.07.019
617,Jansen_2019_FrontPsychiatry_31133889.pdf,rTMS,10.0,MT,,,,,,110.0,,,,MagSti,R2,,70.0,AF,site: dlPFC,5,31133889,10.3389/fpsyt.2019.00272,https://doi.org/10.3389/fpsyt.2019.00272
618,Kaster_2019_AmJPsychiatry_30764649.pdf,rTMS,10.0,RMT,CITE,V,,,,120.0,,,,MagVen,MPX100,F8,,FC-B70,multiple stimulators,1,30764649,10.1176/appi.ajp.2018.18091096,https://doi.org/10.1176/appi.ajp.2018.18091096
619,Padala_2019_JNeuropsychiatryClinNeurosci_30561282.pdf,rTMS,10.0,MT,NS,,,,,120.0,,,,NeuNet,NS,,,,,1,30561282,10.1176/appi.neuropsych.18100224,https://doi.org/10.1176/appi.neuropsych.18100224
620,Salatino_2019_FrontPsychol_31191393.pdf,rTMS,,RMT,ML,V,,5_10,,90.0,,,57.5,MagSti,SR2,F8,70.0,,frq: LF rTMS,1,31191393,10.3389/fpsyg.2019.01169,https://doi.org/10.3389/fpsyg.2019.01169
621,Shin_2019_Cerebellum_31256315.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,90.0,,,80.0,,,,,,,1,31256315,10.1007/s12311-019-01054-0,https://doi.org/10.1007/s12311-019-01054-0
622,Shin_2019_ParkinsonismRelatDisord_30928207.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,90.0,,,,MagSti,R2,F8,70.0,,site: left cerebellum,1,30928207,10.1016/j.parkreldis.2019.03.019,https://doi.org/10.1016/j.parkreldis.2019.03.019
623,Shin_2019_ParkinsonismRelatDisord_30928207.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,90.0,,,,MagSti,R2,F8,70.0,,site: right cerebellum,1,30928207,10.1016/j.parkreldis.2019.03.019,https://doi.org/10.1016/j.parkreldis.2019.03.019
624,Si_2019_CerebCortex_30535319.pdf,iTBS,,MT,CITE,,,,,80.0,,,,MagSti,SR2,F8,70.0,,site: frontal area,5,30535319,10.1093/cercor/bhy294,https://doi.org/10.1093/cercor/bhy294
625,Si_2019_CerebCortex_30535319.pdf,cTBS,,MT,CITE,,,,,80.0,,,,MagSti,SR2,F8,70.0,,site: frontal area,5,30535319,10.1093/cercor/bhy294,https://doi.org/10.1093/cercor/bhy294
626,Tarameshlu_2019_IntJRehabilRes_30676426.pdf,rTMS,1.0,RMT,ML,E,,,,120.0,,,,MagSti,SR,F8,,,,5,30676426,10.1097/MRR.0000000000000336,https://doi.org/10.1097/MRR.0000000000000336
627,WeissLucas_2019_BrainTopogr_30673935.pdf,rTMS,10.0,FL,ML,,,5_10,,100.0,,,35.0,NexSti,Sys4.3,F8,,,FL: motor inhibition threshold,1,30673935,10.1007/s10548-019-00698-9,https://doi.org/10.1007/s10548-019-00698-9
628,WeissLucas_2019_BrainTopogr_30673935.pdf,rTMS,30.0,FL,ML,,,5_10,,100.0,,,31.0,NexSti,Sys4.3,F8,,,FL: motor inhibition threshold,1,30673935,10.1007/s10548-019-00698-9,https://doi.org/10.1007/s10548-019-00698-9
629,WeissLucas_2019_BrainTopogr_30673935.pdf,rTMS,50.0,FL,ML,,,5_10,,100.0,,,30.0,NexSti,Sys4.3,F8,,,FL: motor inhibition threshold,1,30673935,10.1007/s10548-019-00698-9,https://doi.org/10.1007/s10548-019-00698-9
630,Baeken_2020_BrainStimul_32512184.pdf,iTBS,,RMT,,,,,,110.0,,,66.968,MagSti,R2P1,F8,70,AF,site: DLFPC,1,32512184,10.1016/j.brs.2020.05.015,https://doi.org/10.1016/j.brs.2020.05.015
631,Beynel_2020_BrainSci_32349366.pdf,rTMS,5.0,EF,,,,,,,,,,MagVen,,,,Cool-B65,site: left lateral parietal cortex,5,32349366,10.3390/brainsci10050255,https://doi.org/10.3390/brainsci10050255
